night,run,field,filter,seeing,ellipt,sky,sources
20130628,r993085,ST_PG1525,60s,1.16,0.106,65.5,52
20130628,r993086,ST_PG1525,8s,1.50,0.103,93.3,55
20130628,r993087,ST_PG1525,5s,1.10,0.077,69.9,47
20130628,r993088,ST_L107,120s,1.12,0.107,64.6,57
20130628,r993089,ST_L107,30s,1.32,0.109,121.1,112
20130628,r993090,ST_L107,10s,1.09,0.137,80.4,65
20130628,r993091,ST_PG1657,60s,1.16,0.121,29.1,69
20130628,r993092,ST_PG1657,15s,1.23,0.139,79.7,152
20130628,r993093,ST_PG1657,5s,1.26,0.155,34.4,73
20130628,r993102,Test,,1.56,0.086,20.4,9
20130628,r993103,intphas_4556,Ha,1.68,0.109,41.3,146
20130628,r993104,intphas_4556,r,1.43,0.112,124.0,645
20130628,r993105,intphas_4556,i,1.45,0.119,112.3,669
20130628,r993106,intphas_4556o,Ha,1.56,0.114,41.9,187
20130628,r993107,intphas_4556o,r,1.49,0.103,124.2,642
20130628,r993108,intphas_4556o,i,1.56,0.092,115.2,558
20130628,r993109,intphas_4557,Ha,1.68,0.106,48.7,167
20130628,r993110,intphas_4557,r,1.42,0.128,110.0,806
20130628,r993111,intphas_4557,i,1.29,0.137,76.4,1090
20130628,r993112,intphas_4557o,Ha,1.45,0.148,41.6,252
20130628,r993113,intphas_4557o,r,1.37,0.155,99.9,1017
20130628,r993114,intphas_4557o,i,1.66,0.100,122.1,614
20130628,r993115,intphas_4630o,Ha,1.38,0.106,22.7,268
20130628,r993116,intphas_4630o,r,1.51,0.127,55.5,613
20130628,r993117,intphas_4630o,i,1.47,0.123,46.6,671
20130628,r993118,intphas_4631,Ha,1.51,0.119,38.4,172
20130628,r993119,intphas_4631,r,1.58,0.114,122.5,519
20130628,r993120,intphas_4631,i,1.34,0.132,108.4,826
20130628,r993121,intphas_4704o,Ha,1.51,0.101,45.3,126
20130628,r993122,intphas_4704o,r,1.52,0.112,130.3,409
20130628,r993123,intphas_4704o,i,1.58,0.124,103.8,499
20130628,r993124,intphas_4761,Ha,1.50,0.109,48.1,101
20130628,r993125,intphas_4761,r,1.48,0.144,59.5,309
20130628,r993126,intphas_4761,i,1.39,0.130,119.9,426
20130628,r993127,intphas_4761o,Ha,1.50,0.131,43.1,103
20130628,r993128,intphas_4761o,r,1.46,0.143,132.7,319
20130628,r993129,intphas_4761o,i,1.51,0.102,97.0,313
20130628,r993130,intphas_4762,Ha,1.73,0.185,38.5,92
20130628,r993131,intphas_4762,r,1.50,0.147,120.2,388
20130628,r993132,intphas_4762,i,1.51,0.137,115.4,478
20130628,r993133,intphas_4762o,Ha,1.57,0.162,35.2,108
20130628,r993134,intphas_4762o,r,1.55,0.122,102.0,297
20130628,r993135,intphas_4762o,i,1.54,0.104,95.5,413
20130628,r993136,intphas_4763,Ha,1.56,0.106,37.3,87
20130628,r993137,intphas_4763,r,1.46,0.125,119.3,258
20130628,r993138,intphas_4763,i,1.50,0.145,114.0,423
20130628,r993139,intphas_4763o,Ha,1.44,0.165,40.0,106
20130628,r993140,intphas_4763o,r,1.47,0.117,120.2,272
20130628,r993141,intphas_4763o,i,1.51,0.142,120.2,363
20130628,r993142,intphas_4764,Ha,1.81,0.146,35.9,87
20130628,r993143,intphas_4764,r,1.84,0.120,134.2,243
20130628,r993144,intphas_4764,i,1.85,0.149,119.1,287
20130628,r993145,intphas_4789o,Ha,1.67,0.088,36.3,124
20130628,r993146,intphas_4789o,r,1.88,0.094,105.0,310
20130628,r993147,intphas_4789o,i,1.61,0.114,109.4,472
20130628,r993148,intphas_4805,Ha,1.70,0.104,37.8,87
20130628,r993149,intphas_4805,r,1.70,0.144,112.5,216
20130628,r993150,intphas_4805,i,1.53,0.092,117.6,326
20130628,r993151,intphas_4805o,Ha,1.52,0.088,42.8,105
20130628,r993152,intphas_4805o,r,1.82,0.086,109.0,170
20130628,r993153,intphas_4805o,i,1.61,0.094,104.8,292
20130628,r993154,intphas_4846,Ha,1.57,0.105,30.2,288
20130628,r993155,intphas_4846,r,1.48,0.127,95.5,1110
20130628,r993156,intphas_4846,i,1.59,0.118,108.7,695
20130628,r993157,intphas_4846o,Ha,1.71,0.095,38.4,215
20130628,r993158,intphas_4846o,r,1.89,0.101,119.6,631
20130628,r993159,intphas_4846o,i,1.69,0.107,110.7,642
20130628,r993160,intphas_5032,Ha,1.81,0.086,14.9,178
20130628,r993161,intphas_5032,r,2.00,0.115,100.7,508
20130628,r993162,intphas_5032,i,1.75,0.136,106.2,742
20130628,r993163,intphas_5032o,Ha,1.77,0.098,17.8,192
20130628,r993164,intphas_5032o,r,1.78,0.107,31.6,594
20130628,r993165,intphas_5032o,i,1.58,0.113,115.5,830
20130628,r993166,intphas_4371,Ha,1.70,0.087,42.1,97
20130628,r993167,intphas_4371,r,1.75,0.081,124.0,208
20130628,r993168,intphas_4371,i,1.98,0.074,119.1,195
20130628,r993169,intphas_4371o,Ha,1.64,0.068,47.0,104
20130628,r993170,intphas_4371o,r,1.86,0.057,131.3,190
20130628,r993171,intphas_4371o,i,1.66,0.084,120.6,274
20130628,r993172,intphas_4578,Ha,1.80,0.034,41.9,69
20130628,r993173,intphas_4578,r,1.93,0.056,112.9,118
20130628,r993174,intphas_4578,i,0.01,0.058,121.5,84
20130628,r993175,intphas_4578o,Ha,0.01,0.044,57.2,43
20130628,r993176,intphas_4578o,r,0.01,0.035,127.4,93
20130628,r993177,intphas_4578o,i,1.74,0.066,114.0,149
20130628,r993178,intphas_4607o,Ha,1.96,0.065,55.3,61
20130628,r993179,intphas_4607o,r,1.77,0.054,125.4,159
20130628,r993180,intphas_4607o,i,1.75,0.058,112.8,170
20130628,r993181,intphas_4608,Ha,1.95,0.062,51.7,89
20130628,r993182,intphas_4608,r,0.01,0.059,119.0,224
20130628,r993183,intphas_4608,i,0.01,0.087,108.0,153
20130628,r993184,intphas_4621o,Ha,2.10,0.077,57.7,75
20130628,r993185,intphas_4621o,r,1.81,0.073,121.8,266
20130628,r993186,intphas_4621o,i,1.73,0.086,119.5,286
20130628,r993187,intphas_4637,Ha,1.94,0.056,48.4,81
20130628,r993188,intphas_4637,r,1.93,0.062,126.3,218
20130628,r993189,intphas_4637,i,2.11,0.064,107.9,199
20130628,r993190,intphas_4637o,Ha,2.00,0.051,52.3,79
20130628,r993191,intphas_4637o,r,1.97,0.053,105.5,219
20130628,r993192,intphas_4637o,i,2.16,0.062,117.9,206
20130628,r993193,intphas_4638,Ha,1.95,0.053,48.2,104
20130628,r993194,intphas_4638,r,1.83,0.069,130.9,200
20130628,r993195,intphas_4638,i,1.80,0.083,50.2,228
20130628,r993196,intphas_4638o,Ha,0.01,0.049,58.9,80
20130628,r993197,intphas_4638o,r,0.01,0.124,133.0,185
20130628,r993198,intphas_4638o,i,1.78,0.091,115.5,296
20130628,r993199,intphas_4639,Ha,1.73,0.074,55.1,103
20130628,r993200,intphas_4639,r,2.03,0.055,152.7,176
20130628,r993201,intphas_4639,i,1.82,0.078,130.4,238
20130628,r993202,intphas_4639o,Ha,2.11,0.051,66.2,92
20130628,r993203,intphas_4639o,r,2.09,0.051,138.2,185
20130628,r993204,intphas_4639o,i,2.12,0.087,138.9,187
20130628,r993205,intphas_4640,Ha,2.04,0.048,60.1,64
20130628,r993206,intphas_4640,r,2.00,0.046,157.6,143
20130628,r993207,intphas_4640,i,1.58,0.066,133.4,217
20130628,r993208,intphas_4640o,Ha,1.65,0.078,67.8,92
20130628,r993209,intphas_4640o,r,1.67,0.066,166.5,210
20130628,r993210,intphas_4640o,i,1.65,0.063,143.7,210
20130628,r993211,ST_PG1657,60s,1.68,0.067,39.0,41
20130628,r993212,ST_PG1657,15s,1.54,0.049,90.1,98
20130628,r993213,ST_PG1657,5s,1.56,0.079,65.3,38
20130628,r993214,SA110-246,40s,1.64,0.045,40.9,26
20130628,r993215,SA110-246,4s,1.65,0.037,57.0,25
20130628,r993216,SA110-246,4s,1.69,0.049,57.0,40
20130628,r993217,ST_L111_1969,60s,1.68,0.046,60.9,80
20130628,r993218,ST_L111_1969,15s,1.58,0.058,139.0,282
20130628,r993219,ST_L111_1969,5s,1.75,0.047,73.4,84
20130628,r993220,intphas_4158o,Ha,1.71,0.077,87.6,205
20130628,r993221,intphas_4158o,r,1.52,0.074,190.5,901
20130628,r993222,intphas_4158o,i,1.51,0.099,163.2,910
20130628,r993223,intphas_4386,Ha,1.54,0.058,71.6,74
20130628,r993224,intphas_4386,r,1.46,0.076,217.3,171
20130628,r993225,intphas_4386,i,1.53,0.063,166.6,166
20130628,r993226,intphas_4386o,Ha,1.67,0.065,93.8,61
20130628,r993227,intphas_4386o,r,1.70,0.081,228.4,135
20130628,r993228,intphas_4386o,i,1.52,0.075,168.1,149
20130628,r993229,intphas_4391,Ha,1.83,0.118,76.4,272
20130628,r993230,intphas_4391,r,1.42,0.106,206.3,1354
20130628,r993231,intphas_4391,i,1.39,0.114,56.8,1424
20130628,r993232,intphas_4391o,Ha,1.39,0.086,95.0,394
20130628,r993233,intphas_4391o,r,1.61,0.089,231.2,905
20130628,r993234,intphas_4391o,i,1.65,0.100,90.6,884
20130628,r993235,intphas_4393,Ha,1.59,0.076,104.1,176
20130628,r993236,intphas_4393,r,1.45,0.089,214.8,837
20130628,r993237,intphas_4393,i,1.46,0.099,183.7,923
20130628,r993238,intphas_4393o,Ha,1.40,0.072,92.9,290
20130628,r993239,intphas_4393o,r,1.53,0.089,212.0,688
20130628,r993240,intphas_4393o,i,1.55,0.108,153.1,833
20130628,r993241,intphas_4420,Ha,1.53,0.084,98.3,321
20130628,r993242,intphas_4420,r,1.69,0.108,134.6,879
20130628,r993243,intphas_4420,i,1.82,0.104,61.4,772
20130628,r993244,intphas_4420o,Ha,1.64,0.090,102.6,276
20130628,r993245,intphas_4420o,r,1.87,0.099,260.9,674
20130628,r993246,intphas_4420o,i,1.42,0.110,182.9,1236
20130628,r993247,intphas_4446o,Ha,1.73,0.084,59.1,122
20130628,r993248,intphas_4446o,r,1.79,0.078,258.1,326
20130628,r993249,intphas_4446o,i,1.52,0.098,117.3,584
20130628,r993250,intphas_4595,Ha,2.07,0.173,93.1,240
20130628,r993251,intphas_4595,r,1.56,0.119,213.6,1180
20130628,r993252,intphas_4595,i,1.40,0.113,167.0,1408
20130628,r993253,intphas_4595o,Ha,1.78,0.150,103.9,280
20130628,r993254,intphas_4595o,r,1.70,0.143,196.8,1080
20130628,r993255,intphas_4595o,i,1.64,0.124,174.9,1070
20130628,r993256,intphas_4655,Ha,1.81,0.178,62.7,271
20130628,r993257,intphas_4655,r,1.37,0.109,211.9,1352
20130628,r993258,intphas_4655,i,1.32,0.119,144.8,1362
20130628,r993259,intphas_4655o,Ha,1.38,0.081,105.5,391
20130628,r993260,intphas_4655o,r,1.32,0.103,189.2,1373
20130628,r993261,intphas_4655o,i,1.48,0.121,150.8,1179
20130628,r993262,intphas_4650,Ha,1.35,0.100,92.1,281
20130628,r993263,intphas_4650,r,1.37,0.081,264.0,721
20130628,r993264,intphas_4650,i,1.55,0.084,164.8,604
20130628,r993265,intphas_4650o,Ha,1.32,0.064,83.1,276
20130628,r993266,intphas_4650o,r,1.37,0.069,205.3,653
20130628,r993267,intphas_4650o,i,1.26,0.093,149.7,871
20130628,r993268,intphas_4664,Ha,1.48,0.080,92.7,253
20130628,r993269,intphas_4664,r,1.32,0.081,224.0,934
20130628,r993270,intphas_4664,i,1.20,0.102,176.8,1252
20130628,r993271,intphas_4664o,Ha,1.30,0.070,97.5,382
20130628,r993272,intphas_4664o,r,1.22,0.091,209.4,1296
20130628,r993273,intphas_4664o,i,1.14,0.103,22.9,1549
20130628,r993274,intphas_4678o,Ha,1.43,0.228,83.9,447
20130628,r993275,intphas_4678o,r,1.21,0.095,212.8,1575
20130628,r993276,intphas_4678o,i,1.16,0.108,82.5,1799
20130628,r993277,intphas_4681,Ha,1.17,0.073,82.1,374
20130628,r993278,intphas_4681,r,1.17,0.105,197.9,1153
20130628,r993279,intphas_4681,i,1.09,0.115,153.9,1510
20130628,r993280,intphas_4694,Ha,1.59,0.186,99.3,309
20130628,r993281,intphas_4694,r,1.24,0.083,280.8,1245
20130628,r993282,intphas_4694,i,1.03,0.099,166.0,1908
20130628,r993283,intphas_4694o,Ha,1.25,0.084,95.8,409
20130628,r993284,intphas_4694o,r,1.18,0.090,208.3,1408
20130628,r993285,intphas_4694o,i,1.22,0.100,38.0,1345
20130628,r993286,intphas_4742,Ha,1.66,0.195,61.9,170
20130628,r993287,intphas_4742,r,1.23,0.095,116.3,520
20130628,r993288,intphas_4742,i,1.18,0.077,160.9,665
20130628,r993289,intphas_4742o,Ha,1.14,0.055,100.0,214
20130628,r993290,intphas_4742o,r,1.11,0.082,211.4,545
20130628,r993291,intphas_4742o,i,1.09,0.101,135.3,711
20130628,r993292,intphas_4744,Ha,1.29,0.071,95.0,111
20130628,r993293,intphas_4744,r,1.20,0.050,31.9,290
20130628,r993294,intphas_4744,i,1.08,0.071,31.1,439
20130628,r993295,intphas_4744o,Ha,1.18,0.039,93.2,111
20130628,r993296,intphas_4744o,r,1.21,0.082,243.8,271
20130628,r993297,intphas_4744o,i,1.22,0.067,152.1,322
20130628,r993298,intphas_4758,Ha,1.29,0.065,96.9,168
20130628,r993299,intphas_4758,r,1.19,0.069,194.4,490
20130628,r993300,intphas_4758,i,1.20,0.083,159.8,485
20130628,r993301,intphas_4758o,Ha,1.43,0.069,95.7,130
20130628,r993302,intphas_4758o,r,1.57,0.067,226.7,271
20130628,r993303,intphas_4758o,i,1.49,0.072,158.3,327
20130628,r993304,intphas_4759,Ha,1.63,0.042,82.5,79
20130628,r993305,intphas_4759,r,1.52,0.052,155.4,236
20130628,r993306,intphas_4759,i,1.47,0.106,106.4,302
20130628,r993307,intphas_4759o,Ha,1.49,0.039,103.2,101
20130628,r993308,intphas_4759o,r,1.47,0.037,231.0,272
20130628,r993309,intphas_4759o,i,1.32,0.044,158.7,373
20130628,r993310,intphas_4802o,Ha,2.01,0.147,101.9,76
20130628,r993311,intphas_4802o,r,1.31,0.072,264.3,331
20130628,r993312,intphas_4802o,i,1.32,0.069,163.2,358
20130628,r993313,intphas_5019,Ha,1.78,0.136,99.2,270
20130628,r993314,intphas_5019,r,1.45,0.092,198.7,1081
20130628,r993315,intphas_5019,i,1.71,0.088,152.4,661
20130628,r993316,intphas_5019o,Ha,1.67,0.069,108.2,263
20130628,r993317,intphas_5019o,r,1.73,0.083,215.0,755
20130628,r993318,intphas_5019o,i,2.09,0.087,170.5,443
20130628,r993319,intphas_5036,Ha,1.63,0.063,104.6,112
20130628,r993320,intphas_5036,r,1.68,0.065,264.6,349
20130628,r993321,intphas_5036,i,1.58,0.091,129.6,496
20130628,r993322,intphas_5036o,Ha,1.48,0.051,105.4,154
20130628,r993323,intphas_5036o,r,1.70,0.080,262.3,354
20130628,r993324,intphas_5036o,i,1.69,0.086,163.6,452
20130628,r993325,intphas_5039,Ha,1.64,0.063,106.2,85
20130628,r993326,intphas_5039,r,1.72,0.073,249.5,205
20130628,r993327,intphas_5039,i,1.55,0.080,155.3,346
20130628,r993328,intphas_5039o,Ha,1.74,0.043,101.7,79
20130628,r993329,intphas_5039o,r,1.76,0.058,200.7,214
20130628,r993330,intphas_5039o,i,1.95,0.078,80.2,269
20130628,r993331,intphas_5052,Ha,1.76,0.060,90.1,66
20130628,r993332,intphas_5052,r,1.57,0.069,262.8,146
20130628,r993333,intphas_5052,i,1.72,0.064,164.5,221
20130628,r993334,intphas_5052o,Ha,1.89,0.055,105.5,62
20130628,r993335,intphas_5052o,r,1.79,0.043,273.0,120
20130628,r993336,intphas_5052o,i,1.47,0.075,158.7,251
20130628,r993337,intphas_5095,Ha,1.98,0.116,106.2,74
20130628,r993338,intphas_5095,r,1.90,0.044,264.6,135
20130628,r993339,intphas_5095,i,1.84,0.071,92.0,192
20130628,r993340,intphas_5095o,Ha,2.04,0.044,97.6,70
20130628,r993341,intphas_5095o,r,1.81,0.066,191.5,159
20130628,r993342,intphas_5095o,i,1.90,0.066,137.2,191
20130628,r993343,intphas_5097,Ha,1.80,0.066,104.5,127
20130628,r993344,intphas_5097,r,1.87,0.050,251.7,307
20130628,r993345,intphas_5097,i,1.65,0.069,159.0,357
20130628,r993346,intphas_5097o,Ha,1.51,0.039,104.6,174
20130628,r993347,intphas_5097o,r,1.53,0.048,252.7,386
20130628,r993348,intphas_5097o,i,1.81,0.065,148.3,311
20130628,r993349,intphas_5327,Ha,1.49,0.062,112.8,266
20130628,r993350,intphas_5327,r,1.36,0.081,254.4,851
20130628,r993351,intphas_5327,i,1.59,0.089,153.8,658
20130628,r993352,intphas_5466,Ha,1.77,0.062,105.3,328
20130628,r993353,intphas_5466,r,1.79,0.077,230.4,925
20130628,r993354,intphas_5466,i,1.62,0.102,151.0,824
20130628,r993355,intphas_5466o,Ha,1.73,0.081,111.7,326
20130628,r993356,intphas_5466o,r,0.01,0.094,271.8,563
20130628,r993357,intphas_5466o,i,1.88,0.086,167.0,598
20130628,r993358,intphas_5467,Ha,2.08,0.054,114.4,205
20130628,r993359,intphas_5467,r,1.80,0.082,290.4,805
20130628,r993360,intphas_5467,i,1.64,0.086,170.0,739
20130628,r993361,intphas_5467o,Ha,1.82,0.059,102.6,265
20130628,r993362,intphas_5467o,r,1.69,0.085,233.4,927
20130628,r993363,intphas_5467o,i,1.65,0.081,180.2,728
20130628,r993364,ST_L111_1969,60s,1.75,0.057,75.4,77
20130628,r993365,ST_L111_1969,15s,1.68,0.045,167.4,226
20130628,r993366,ST_L111_1969,5s,1.35,0.051,74.1,123
20130628,r993367,SA112-250,60s,1.67,0.042,93.8,57
20130628,r993368,SA112-250,15s,1.52,0.033,209.3,129
20130628,r993369,SA112-250,5s,1.55,0.040,89.4,59
20130628,r993370,ST_L113,120s,2.37,0.057,181.5,31
20130628,r993371,ST_L113,30s,3.01,0.024,557.5,49
20130628,r993372,ST_L113,10s,2.43,0.060,191.6,21
20130808,r1003505,SA110-246,Ha,1.48,0.092,61.3,28
20130808,r1003506,SA110-246,r,1.48,0.067,62.6,17
20130808,r1003507,SA110-246,i,1.57,0.127,57.6,35
20130808,r1003508,ST_PG1657,Ha,2.40,0.219,66.8,39
20130808,r1003509,ST_PG1657,r,1.54,0.072,132.1,122
20130808,r1003510,ST_PG1657,i,1.71,0.100,76.0,45
20130808,r1003511,ST_PG1657,Ha,1.37,0.065,61.6,55
20130808,r1003512,ST_PG1657,r,1.08,0.062,36.0,145
20130808,r1003513,ST_PG1657,i,1.19,0.084,74.3,54
20130808,r1003514,intphas_4259o,Ha,1.44,0.117,105.1,55
20130808,r1003515,intphas_4259o,r,1.31,0.099,339.9,104
20130808,r1003516,intphas_4259o,i,1.26,0.088,189.5,175
20130808,r1003517,intphas_4577,Ha,1.44,0.102,107.4,93
20130808,r1003518,intphas_4577,r,1.42,0.128,311.5,205
20130808,r1003519,intphas_4577,i,1.17,0.081,185.5,311
20130808,r1003520,intphas_4577o,Ha,1.41,0.107,106.0,90
20130808,r1003521,intphas_4577o,r,1.38,0.162,347.3,213
20130808,r1003522,intphas_4577o,i,1.31,0.112,181.7,257
20130808,r1003523,intphas_5071,Ha,1.53,0.149,89.6,614
20130808,r1003524,intphas_5071,r,1.28,0.132,134.7,2433
20130808,r1003525,intphas_5071,i,1.19,0.122,132.8,1825
20130808,r1003526,intphas_5156,Ha,1.38,0.152,94.6,549
20130808,r1003527,intphas_5156,r,1.32,0.121,228.9,1847
20130808,r1003528,intphas_5156,i,1.16,0.131,171.2,1916
20130808,r1003529,intphas_5156o,Ha,1.41,0.140,90.3,522
20130808,r1003530,intphas_5156o,r,1.19,0.121,258.7,2251
20130808,r1003531,intphas_5156o,i,1.18,0.124,137.6,1769
20130808,r1003532,intphas_5168,Ha,1.34,0.102,88.3,811
20130808,r1003533,intphas_5168,r,1.32,0.124,260.0,2633
20130808,r1003534,intphas_5168,i,1.14,0.124,56.4,2163
20130808,r1003535,intphas_5168o,Ha,1.27,0.112,83.9,936
20130808,r1003536,intphas_5168o,r,1.27,0.165,258.5,2912
20130808,r1003537,intphas_5168o,i,1.17,0.125,121.0,2128
20130808,r1003538,intphas_5171,Ha,1.30,0.108,36.5,498
20130808,r1003539,intphas_5171,r,1.38,0.142,263.9,1548
20130808,r1003540,intphas_5171,i,1.31,0.129,138.9,1342
20130808,r1003541,intphas_5171o,Ha,1.40,0.102,96.4,449
20130808,r1003542,intphas_5171o,r,1.34,0.107,85.9,1491
20130808,r1003543,intphas_5171o,i,1.36,0.143,163.5,1347
20130808,r1003544,intphas_5205,Ha,1.41,0.104,93.6,244
20130808,r1003545,intphas_5205,r,1.34,0.070,273.1,812
20130808,r1003546,intphas_5205,i,1.37,0.083,149.0,820
20130808,r1003547,intphas_5459,Ha,1.39,0.078,97.2,228
20130808,r1003548,intphas_5459,r,1.28,0.083,277.6,726
20130808,r1003549,intphas_5459,i,1.16,0.114,171.1,852
20130808,r1003550,intphas_5459o,Ha,1.30,0.085,93.6,281
20130808,r1003551,intphas_5459o,r,1.29,0.123,267.9,860
20130808,r1003552,intphas_5459o,i,1.32,0.142,161.5,819
20130808,r1003553,intphas_5656,Ha,1.28,0.078,96.3,244
20130808,r1003554,intphas_5656,r,1.32,0.096,277.2,626
20130808,r1003555,intphas_5656,i,1.26,0.087,165.5,619
20130808,r1003556,intphas_5656o,Ha,1.39,0.104,77.9,222
20130808,r1003557,intphas_5656o,r,1.38,0.153,270.2,588
20130808,r1003558,intphas_5656o,i,1.28,0.096,167.8,622
