night,run,field,filter,seeing,ellipt,sky,sources
20130808,r1003559,intphas_5658,Ha,1.33,0.105,88.7,252
20130808,r1003560,intphas_5658,r,1.26,0.114,249.3,684
20130808,r1003561,intphas_5658,i,1.20,0.092,156.8,689
20130808,r1003562,intphas_5658o,Ha,1.29,0.084,78.4,280
20130808,r1003563,intphas_5658o,r,1.19,0.067,258.5,763
20130808,r1003564,intphas_5658o,i,1.15,0.080,153.8,747
20130808,r1003565,intphas_5150,Ha,1.63,0.267,47.7,767
20130808,r1003566,intphas_5150,r,1.33,0.172,98.8,2660
20130808,r1003567,intphas_5150,i,1.14,0.146,121.3,2223
20130808,r1003568,intphas_5150o,Ha,1.13,0.101,84.9,1051
20130808,r1003569,intphas_5150o,r,1.08,0.098,205.0,3321
20130808,r1003570,intphas_5150o,i,0.97,0.113,141.6,2513
20130808,r1003571,intphas_5211,Ha,1.42,0.178,88.5,846
20130808,r1003572,intphas_5211,r,1.17,0.119,122.0,2966
20130808,r1003573,intphas_5211,i,1.09,0.132,110.2,2373
20130808,r1003574,intphas_5237o,Ha,2.06,0.259,64.2,491
20130808,r1003575,intphas_5237o,r,1.21,0.127,123.2,2443
20130808,r1003576,intphas_5237o,i,1.09,0.135,117.5,2090
20130808,r1003577,intphas_5630,Ha,1.04,0.096,90.1,659
20130808,r1003578,intphas_5630,r,1.10,0.101,119.4,1762
20130808,r1003579,intphas_5630,i,1.07,0.119,109.7,1548
20130808,r1003580,intphas_5630o,Ha,1.16,0.096,89.0,540
20130808,r1003581,intphas_5630o,r,1.14,0.117,106.3,1609
20130808,r1003582,intphas_5630o,i,1.11,0.100,103.5,1297
20130808,r1003583,intphas_5920,Ha,1.28,0.109,296.7,209
20130808,r1003584,intphas_5920,r,1.20,0.090,350.4,496
20130808,r1003585,intphas_5920,i,1.32,0.085,355.7,440
20130808,r1003586,intphas_5920o,Ha,1.21,0.062,284.8,191
20130808,r1003587,intphas_5920o,r,1.17,0.060,347.2,439
20130808,r1003588,intphas_5920o,i,1.24,0.088,379.1,443
20130808,r1003589,intphas_5931,Ha,1.36,0.127,295.4,188
20130808,r1003590,intphas_5931,r,1.11,0.082,336.9,429
20130808,r1003591,intphas_5931,i,1.12,0.089,365.0,419
20130808,r1003592,intphas_5931o,Ha,1.26,0.075,261.9,181
20130808,r1003593,intphas_5931o,r,1.25,0.057,356.9,363
20130808,r1003594,intphas_5931o,i,1.09,0.105,361.0,451
20130808,r1003595,intphas_6133o,Ha,1.30,0.135,77.4,153
20130808,r1003596,intphas_6133o,r,1.21,0.071,119.8,260
20130808,r1003597,intphas_6133o,i,1.19,0.062,136.8,264
20130808,r1003598,intphas_6141,Ha,1.18,0.071,74.9,199
20130808,r1003599,intphas_6141,r,1.09,0.073,138.7,509
20130808,r1003600,intphas_6141,i,1.18,0.094,106.4,433
20130808,r1003601,intphas_6141o,Ha,1.18,0.095,75.9,195
20130808,r1003602,intphas_6141o,r,1.08,0.070,118.1,567
20130808,r1003603,intphas_6141o,i,1.04,0.093,129.5,556
20130808,r1003604,intphas_6145,Ha,1.12,0.058,70.3,136
20130808,r1003605,intphas_6145,r,1.01,0.063,121.6,253
20130808,r1003606,intphas_6145,i,1.06,0.054,141.9,274
20130808,r1003607,intphas_6146,Ha,1.08,0.063,73.2,569
20130808,r1003608,intphas_6146,r,1.13,0.098,116.0,1519
20130808,r1003609,intphas_6146,i,0.99,0.125,137.3,1411
20130808,r1003610,intphas_6146o,Ha,1.04,0.083,80.6,649
20130808,r1003611,intphas_6146o,r,1.00,0.099,115.3,1786
20130808,r1003612,intphas_6146o,i,0.92,0.107,113.8,1578
20130808,r1003613,intphas_6149,Ha,1.07,0.080,72.0,455
20130808,r1003614,intphas_6149,r,1.14,0.117,111.3,1032
20130808,r1003615,intphas_6149,i,1.01,0.089,127.1,1103
20130808,r1003616,intphas_6149o,Ha,1.09,0.066,77.1,445
20130808,r1003617,intphas_6149o,r,1.03,0.062,132.7,1188
20130808,r1003618,intphas_6149o,i,0.95,0.077,132.1,1194
20130808,r1003619,intphas_6154,Ha,1.14,0.150,79.8,187
20130808,r1003620,intphas_6154,r,1.09,0.067,116.6,362
20130808,r1003621,intphas_6154,i,1.00,0.105,144.3,558
20130808,r1003622,intphas_6357,Ha,1.35,0.209,69.2,290
20130808,r1003623,intphas_6357,r,1.07,0.130,100.9,940
20130808,r1003624,intphas_6357,i,1.07,0.121,133.5,891
20130808,r1003625,intphas_5251,Ha,1.18,0.095,65.8,951
20130808,r1003626,intphas_5251,r,0.98,0.102,54.1,3899
20130808,r1003627,intphas_5251,i,0.90,0.108,134.8,3094
20130808,r1003628,intphas_5251o,Ha,1.12,0.092,34.6,1037
20130808,r1003629,intphas_5251o,r,1.08,0.111,86.4,3170
20130808,r1003630,intphas_5251o,i,1.10,0.114,60.5,2379
20130808,r1003631,intphas_5280,Ha,1.29,0.130,35.6,858
20130808,r1003632,intphas_5280,r,1.14,0.110,73.0,3097
20130808,r1003633,intphas_5280,i,1.02,0.103,34.8,2603
20130808,r1003634,intphas_5280o,Ha,1.13,0.087,59.1,942
20130808,r1003635,intphas_5280o,r,1.05,0.114,103.7,3279
20130808,r1003636,intphas_5280o,i,1.01,0.101,109.3,2650
20130808,r1003637,intphas_5317,Ha,1.21,0.180,75.6,896
20130808,r1003638,intphas_5317,r,0.96,0.121,72.3,3196
20130808,r1003639,intphas_5317,i,0.88,0.105,71.3,2739
20130808,r1003640,intphas_5371,Ha,1.06,0.101,61.1,697
20130808,r1003641,intphas_5371,r,0.89,0.098,52.8,2454
20130808,r1003642,intphas_5371,i,0.85,0.111,112.3,2184
20130808,r1003643,intphas_5371o,Ha,1.11,0.108,64.1,643
20130808,r1003644,intphas_5371o,r,0.96,0.085,94.7,2080
20130808,r1003645,intphas_5371o,i,0.87,0.091,69.6,1999
20130808,r1003646,intphas_5472,Ha,1.01,0.107,75.0,1133
20130808,r1003647,intphas_5472,r,0.96,0.094,116.4,3449
20130808,r1003648,intphas_5472,i,0.89,0.090,109.5,2532
20130808,r1003649,intphas_5478,Ha,1.04,0.053,69.9,382
20130808,r1003650,intphas_5478,r,0.98,0.098,121.2,1063
20130808,r1003651,intphas_5478,i,0.97,0.136,31.1,1115
20130808,r1003652,intphas_5478o,Ha,1.04,0.077,66.1,435
20130808,r1003653,intphas_5478o,r,0.98,0.070,106.4,1056
20130808,r1003654,intphas_5478o,i,0.94,0.091,117.6,1158
20130808,r1003655,intphas_5553,Ha,1.57,0.162,67.7,259
20130808,r1003656,intphas_5553,r,1.30,0.077,223.3,816
20130808,r1003657,intphas_5553,i,1.20,0.077,267.5,835
20130808,r1003658,intphas_5553o,Ha,1.23,0.052,213.9,347
20130808,r1003659,intphas_5553o,r,1.08,0.080,257.9,955
20130808,r1003660,intphas_5553o,i,1.07,0.062,274.8,930
20130808,r1003661,intphas_5624o,Ha,1.12,0.145,236.8,726
20130808,r1003662,intphas_5624o,r,1.03,0.123,286.6,1937
20130808,r1003663,intphas_5624o,i,1.04,0.154,284.8,1766
20130808,r1003664,intphas_5661,Ha,1.28,0.045,73.7,159
20130808,r1003665,intphas_5661,r,1.15,0.046,120.6,340
20130808,r1003666,intphas_5661,i,1.02,0.060,58.5,424
20130808,r1003667,intphas_5661o,Ha,1.15,0.039,68.7,184
20130808,r1003668,intphas_5661o,r,1.16,0.037,68.9,335
20130808,r1003669,intphas_5661o,i,1.04,0.045,138.7,445
20130808,r1003670,intphas_5685o,Ha,1.84,0.224,72.7,118
20130808,r1003671,intphas_5685o,r,1.16,0.067,133.0,307
20130808,r1003672,intphas_5685o,i,1.13,0.064,145.2,360
20130808,r1003673,ST_NGC7006,Ha,1.51,0.167,65.3,129
20130808,r1003674,ST_NGC7006,r,1.08,0.073,98.3,479
20130808,r1003675,ST_NGC7006,i,0.95,0.080,88.4,205
20130808,r1003676,ST_NGC7006,He1,1.60,0.099,59.2,72
20130808,r1003677,ST_NGC7006,r,0.94,0.047,64.4,246
20130808,r1003678,ST_NGC7006,U,1.49,0.149,63.1,80
20130808,r1003679,ST_NGC7006,g,1.07,0.061,50.6,159
20130808,r1003680,SA113-260,Ha,1.29,0.072,46.5,31
20130808,r1003681,SA113-260,r,1.10,0.088,63.0,80
20130808,r1003682,SA113-260,i,1.06,0.044,84.4,66
20130808,r1003683,SA113-260,He1,1.39,0.043,48.4,20
20130808,r1003684,SA113-260,r,1.17,0.062,44.3,28
20130808,r1003685,SA113-260,U,1.25,0.063,40.7,17
20130808,r1003686,SA113-260,g,1.24,0.045,39.5,25
20130808,r1003687,uvex_0219,He1,1.46,0.074,72.1,131
20130808,r1003688,uvex_0219,r,1.30,0.061,130.8,607
20130808,r1003689,uvex_0219,U,1.43,0.100,70.7,76
20130808,r1003690,uvex_0219,g,1.30,0.082,88.8,400
20130808,r1003691,uvex_0219o,He1,1.46,0.071,61.5,154
20130808,r1003692,uvex_0219o,r,1.39,0.047,93.4,570
20130808,r1003693,uvex_0219o,U,1.54,0.056,62.8,65
20130808,r1003694,uvex_0219o,g,1.42,0.095,52.8,353
20130808,r1003695,uvex_0284,He1,1.57,0.068,62.2,118
20130808,r1003696,uvex_0284,r,1.45,0.092,106.1,647
20130808,r1003697,uvex_0284,U,1.51,0.097,60.3,75
20130808,r1003698,uvex_0284,g,1.35,0.081,77.1,429
20130808,r1003699,uvex_0285o,He1,1.56,0.123,58.5,70
20130808,r1003700,uvex_0285o,r,1.42,0.069,113.5,350
20130808,r1003701,uvex_0285o,U,1.53,0.097,60.5,34
20130808,r1003702,uvex_0285o,g,1.44,0.098,74.7,161
20130808,r1003703,uvex_0324o,He1,1.62,0.109,63.5,142
20130808,r1003704,uvex_0324o,r,1.31,0.056,126.9,698
20130808,r1003705,uvex_0324o,U,1.53,0.087,71.1,91
20130808,r1003706,uvex_0324o,g,1.44,0.089,82.4,399
20130808,r1003707,uvex_0325o,He1,1.55,0.066,61.1,66
20130808,r1003708,uvex_0325o,r,1.35,0.055,80.3,281
20130808,r1003709,uvex_0325o,U,1.53,0.084,61.9,29
20130808,r1003710,uvex_0325o,g,1.43,0.091,75.2,135
20130808,r1003711,uvex_0326,He1,1.44,0.093,59.6,71
20130808,r1003712,uvex_0326,r,1.30,0.065,121.5,378
20130808,r1003713,uvex_0326,U,1.41,0.092,57.9,34
20130808,r1003714,uvex_0326,g,1.32,0.107,56.1,169
20130808,r1003715,uvex_0331,He1,1.47,0.066,55.6,165
20130808,r1003716,uvex_0331,r,1.20,0.081,118.6,847
20130808,r1003717,uvex_0331,U,1.40,0.098,56.9,95
20130808,r1003718,uvex_0331,g,1.28,0.065,69.6,526
20130808,r1003719,uvex_0331o,He1,1.51,0.056,65.5,139
20130808,r1003720,uvex_0331o,r,1.37,0.064,109.2,680
20130808,r1003721,uvex_0331o,U,1.49,0.089,64.9,75
20130808,r1003722,uvex_0331o,g,1.50,0.084,69.9,412
20130808,r1003723,uvex_0332o,He1,1.36,0.066,64.8,134
20130808,r1003724,uvex_0332o,r,1.30,0.089,57.5,538
20130808,r1003725,uvex_0332o,U,1.53,0.069,67.0,55
20130808,r1003726,uvex_0332o,g,1.41,0.085,85.0,281
20130808,r1003727,uvex_0333o,He1,1.44,0.066,64.4,162
20130808,r1003728,uvex_0333o,r,1.31,0.065,105.0,712
20130808,r1003729,uvex_0333o,U,1.36,0.085,67.7,92
20130808,r1003730,uvex_0333o,g,1.21,0.087,81.3,529
20130808,r1003731,uvex_0334,He1,1.46,0.083,68.1,95
20130808,r1003732,uvex_0334,r,1.25,0.054,48.4,436
20130808,r1003733,uvex_0334,U,1.39,0.069,69.1,49
20130808,r1003734,uvex_0334,g,1.33,0.064,86.7,224
20130808,r1003735,uvex_0334o,He1,1.53,0.104,67.3,77
20130808,r1003736,uvex_0334o,r,1.30,0.069,71.5,330
20130808,r1003737,uvex_0334o,U,1.39,0.077,59.9,51
20130808,r1003738,uvex_0334o,g,1.35,0.078,74.5,169
20130808,r1003739,uvex_0335,He1,1.54,0.082,65.9,149
20130808,r1003740,uvex_0335,r,1.30,0.075,91.6,857
20130808,r1003741,uvex_0335,U,1.49,0.060,69.3,100
20130808,r1003742,uvex_0335,g,1.31,0.071,54.6,583
20130808,r1003743,uvex_0335o,He1,1.46,0.076,62.2,203
20130808,r1003744,uvex_0335o,r,1.38,0.059,123.9,795
20130808,r1003745,uvex_0335o,U,1.42,0.064,70.3,122
20130808,r1003746,uvex_0335o,g,1.32,0.058,79.9,617
20130808,r1003747,uvex_0336,He1,1.60,0.128,65.4,132
20130808,r1003748,uvex_0336,r,1.39,0.069,92.1,605
20130808,r1003749,uvex_0336,U,1.35,0.061,65.5,102
20130808,r1003750,uvex_0336,g,1.22,0.066,83.2,481
20130808,r1003751,uvex_0336o,He1,1.48,0.096,64.2,148
20130808,r1003752,uvex_0336o,r,1.21,0.085,117.7,784
20130808,r1003753,uvex_0336o,U,1.30,0.053,70.7,99
20130808,r1003754,uvex_0336o,g,1.27,0.063,86.5,442
20130808,r1003755,uvex_0337,He1,1.44,0.067,68.5,222
20130808,r1003756,uvex_0337,r,1.22,0.070,87.6,1144
20130808,r1003757,uvex_0337,U,1.38,0.071,76.4,153
20130808,r1003758,uvex_0337,g,1.26,0.070,62.3,811
20130808,r1003759,uvex_0337o,He1,1.47,0.116,71.4,229
20130808,r1003760,uvex_0337o,r,1.26,0.074,65.0,1054
20130808,r1003761,uvex_0337o,U,1.34,0.053,71.0,172
20130808,r1003762,uvex_0337o,g,1.23,0.080,84.9,827
20130808,r1003763,SA95-271,He1,1.70,0.096,367.0,21
20130808,r1003764,SA95-271,r,1.40,0.070,354.5,33
20130808,r1003765,SA95-271,U,1.69,0.130,382.5,19
20130808,r1003766,SA95-271,g,1.50,0.064,385.6,36
20130808,r1003767,HZ4,He1,1.69,0.114,403.5,40
20130808,r1003768,HZ4,r,1.41,0.061,441.6,65
20130808,r1003769,HZ4,U,1.66,0.120,483.5,29
20130808,r1003770,HZ4,g,1.46,0.066,512.4,51
20130808,r1003771,SA95-271,Ha,1.69,0.093,389.2,24
20130808,r1003772,SA95-271,r,1.53,0.046,563.3,47
20130808,r1003773,SA95-271,i,1.38,0.074,566.9,43
20130808,r1003774,HZ4,Ha,1.49,0.067,589.1,51
20130808,r1003775,HZ4,r,1.46,0.041,698.8,61
20130808,r1003776,HZ4,i,1.40,0.062,749.6,53
20130809,r1003813,ST_PG1657,Ha,1.02,0.065,51.1,77
20130809,r1003814,ST_PG1657,r,1.05,0.089,88.4,183
20130809,r1003815,ST_PG1657,i,0.93,0.079,59.9,86
20130809,r1003816,SA110-246,Ha,1.12,0.119,45.5,42
20130809,r1003817,SA110-246,r,1.10,0.084,38.8,26
20130809,r1003818,SA110-246,i,1.11,0.095,48.6,65
20130809,r1003819,intphas_5688,Ha,1.34,0.153,61.6,318
20130809,r1003820,intphas_5688,r,1.25,0.130,114.7,805
20130809,r1003821,intphas_5688,i,1.21,0.142,107.5,858
20130809,r1003822,intphas_5688o,Ha,1.29,0.145,56.2,329
20130809,r1003823,intphas_5688o,r,1.33,0.143,124.2,680
20130809,r1003824,intphas_5688o,i,1.24,0.139,118.6,728
20130809,r1003825,intphas_5697,Ha,1.28,0.113,50.0,165
20130809,r1003826,intphas_5697,r,1.45,0.154,105.7,353
20130809,r1003827,intphas_5697,i,1.40,0.148,113.0,445
20130809,r1003828,intphas_5697o,Ha,1.34,0.152,54.9,204
20130809,r1003829,intphas_5697o,r,1.37,0.126,24.4,384
20130809,r1003830,intphas_5697o,i,1.36,0.156,122.1,506
20130809,r1003831,intphas_5814,Ha,1.31,0.181,74.1,294
20130809,r1003832,intphas_5814,r,1.35,0.181,117.7,757
20130809,r1003833,intphas_5814,i,1.38,0.234,119.4,677
20130809,r1003834,intphas_5845,Ha,1.38,0.181,65.7,323
20130809,r1003835,intphas_5845,r,1.37,0.154,130.6,796
20130809,r1003836,intphas_5845,i,1.27,0.145,133.0,836
20130809,r1003837,intphas_5845o,Ha,1.34,0.163,60.5,306
20130809,r1003838,intphas_5845o,r,1.32,0.173,126.0,773
20130809,r1003839,intphas_5845o,i,1.36,0.159,124.6,867
20130809,r1003840,intphas_5846,Ha,1.32,0.151,70.5,255
20130809,r1003841,intphas_5846,r,1.46,0.222,52.8,516
20130809,r1003842,intphas_5846,i,1.25,0.144,51.7,713
20130809,r1003843,intphas_5849,Ha,1.40,0.131,70.7,258
20130809,r1003844,intphas_5849,r,1.36,0.105,111.7,582
20130809,r1003845,intphas_5849,i,1.32,0.132,111.9,658
20130809,r1003846,intphas_5849o,Ha,1.33,0.150,66.5,277
20130809,r1003847,intphas_5849o,r,1.30,0.150,100.9,652
20130809,r1003848,intphas_5849o,i,1.19,0.133,93.7,751
20130809,r1003849,intphas_5948,Ha,1.25,0.152,58.9,308
20130809,r1003850,intphas_5948,r,1.30,0.156,104.1,682
20130809,r1003851,intphas_5948,i,1.20,0.153,52.9,805
20130809,r1003852,intphas_5948o,Ha,1.31,0.157,64.6,303
20130809,r1003853,intphas_5948o,r,1.38,0.159,82.9,659
20130809,r1003854,intphas_5948o,i,1.32,0.170,122.7,714
20130809,r1003855,intphas_5970,Ha,1.32,0.144,58.0,330
20130809,r1003856,intphas_5970,r,1.31,0.134,110.3,819
20130809,r1003857,intphas_5970,i,1.31,0.164,105.2,955
20130809,r1003858,intphas_5970o,Ha,1.36,0.181,53.3,318
20130809,r1003859,intphas_5970o,r,1.29,0.174,100.0,894
20130809,r1003860,intphas_5970o,i,1.33,0.181,104.3,835
20130809,r1003861,intphas_5974,Ha,1.29,0.167,55.2,449
20130809,r1003862,intphas_5974,r,1.34,0.164,32.9,1017
20130809,r1003863,intphas_5974,i,1.35,0.193,70.5,923
20130809,r1003864,intphas_5974o,Ha,1.28,0.167,60.4,470
20130809,r1003865,intphas_5974o,r,1.26,0.134,57.6,1216
20130809,r1003866,intphas_5974o,i,1.27,0.172,59.6,1213
20130809,r1003867,intphas_6114o,Ha,1.21,0.130,73.6,378
20130809,r1003868,intphas_6114o,r,1.29,0.166,111.0,877
20130809,r1003869,intphas_6114o,i,1.19,0.144,104.4,968
20130809,r1003870,intphas_6119,Ha,1.18,0.130,64.5,423
20130809,r1003871,intphas_6119,r,1.25,0.139,111.8,977
20130809,r1003872,intphas_6119,i,1.20,0.121,115.6,930
20130809,r1003873,intphas_6180,Ha,1.24,0.136,68.7,616
20130809,r1003874,intphas_6180,r,1.30,0.131,111.1,1674
20130809,r1003875,intphas_6180,i,1.32,0.161,122.1,1456
20130809,r1003876,intphas_6180o,Ha,1.22,0.131,62.9,686
20130809,r1003877,intphas_6180o,r,1.21,0.127,107.3,1910
20130809,r1003878,intphas_6180o,i,1.23,0.117,120.8,1404
20130809,r1003879,intphas_6254o,Ha,1.24,0.119,63.8,185
20130809,r1003880,intphas_6254o,r,1.26,0.141,106.8,415
20130809,r1003881,intphas_6254o,i,1.22,0.152,108.0,506
20130809,r1003882,intphas_6383,Ha,1.29,0.150,71.5,250
20130809,r1003883,intphas_6383,r,1.23,0.153,111.1,742
20130809,r1003884,intphas_6383,i,1.16,0.134,117.0,908
20130809,r1003885,intphas_6386,Ha,1.18,0.118,64.4,94
20130809,r1003886,intphas_6386,r,1.20,0.111,109.4,212
20130809,r1003887,intphas_6386,i,1.21,0.128,121.4,270
20130809,r1003888,intphas_6386o,Ha,1.18,0.112,64.1,99
20130809,r1003889,intphas_6386o,r,1.17,0.109,119.3,230
20130809,r1003890,intphas_6386o,i,1.18,0.135,128.8,302
20130809,r1003891,intphas_6394,Ha,1.20,0.122,52.4,739
20130809,r1003892,intphas_6394,r,1.19,0.134,34.5,2007
20130809,r1003893,intphas_6394,i,1.15,0.127,35.7,1942
20130809,r1003894,intphas_6394o,Ha,1.16,0.098,48.5,686
20130809,r1003895,intphas_6394o,r,1.16,0.123,80.2,1933
20130809,r1003896,intphas_6394o,i,1.16,0.126,68.9,1696
20130809,r1003897,intphas_6400,Ha,1.09,0.091,63.1,288
20130809,r1003898,intphas_6400,r,1.17,0.116,113.3,750
20130809,r1003899,intphas_6400,i,1.09,0.127,121.8,942
20130809,r1003900,intphas_6400o,Ha,1.16,0.102,70.5,248
20130809,r1003901,intphas_6400o,r,1.17,0.117,117.8,678
20130809,r1003902,intphas_6400o,i,1.14,0.110,126.2,749
20130809,r1003903,intphas_6411,Ha,1.23,0.123,62.0,64
20130809,r1003904,intphas_6411,r,1.19,0.115,119.9,136
20130809,r1003905,intphas_6411,i,1.20,0.115,74.0,190
20130809,r1003906,intphas_6411o,Ha,1.17,0.101,62.7,79
20130809,r1003907,intphas_6411o,r,1.20,0.106,125.0,147
20130809,r1003908,intphas_6411o,i,1.16,0.121,127.0,225
20130809,r1003909,intphas_6427,Ha,1.21,0.140,59.4,106
20130809,r1003910,intphas_6427,r,1.22,0.140,106.1,251
20130809,r1003911,intphas_6427,i,1.21,0.138,113.7,355
20130809,r1003912,intphas_6427o,Ha,1.12,0.099,56.1,110
20130809,r1003913,intphas_6427o,r,1.18,0.120,112.9,236
20130809,r1003914,intphas_6427o,i,1.17,0.119,109.6,331
20130809,r1003915,intphas_6612o,Ha,1.24,0.157,49.8,636
20130809,r1003916,intphas_6612o,r,1.24,0.145,88.7,1800
20130809,r1003917,intphas_6612o,i,1.34,0.196,85.3,1338
20130809,r1003918,intphas_6636o,Ha,1.21,0.191,61.6,579
20130809,r1003919,intphas_6636o,r,1.14,0.120,104.2,1906
20130809,r1003920,intphas_6636o,i,1.16,0.127,103.6,1329
20130809,r1003921,intphas_6641,Ha,1.13,0.113,60.8,475
20130809,r1003922,intphas_6641,r,1.16,0.109,98.6,1104
20130809,r1003923,intphas_6641,i,1.11,0.142,108.4,1194
20130809,r1003924,intphas_6641o,Ha,1.12,0.111,63.8,400
20130809,r1003925,intphas_6641o,r,1.22,0.127,93.2,998
20130809,r1003926,intphas_6641o,i,1.10,0.115,100.3,1109
20130809,r1003927,intphas_6659,Ha,1.25,0.158,60.8,678
20130809,r1003928,intphas_6659,r,1.23,0.146,113.6,1836
20130809,r1003929,intphas_6659,i,1.18,0.135,71.7,1674
20130809,r1003930,intphas_6659o,Ha,1.15,0.127,67.6,729
